route_id,service_id,trip_id,trip_headsign,direction_id,block_id
33,41521-__3301-LAMJV,4330539,Leers Coeur De Ville,0,
33,41521-__3303-LAMJV,4330563,Leers Coeur De Ville,0,
33,41521-__3306-LAMJV,4330589,Leers Coeur De Ville,0,
33,41521-__3308-LAMJV,4330607,Leers Coeur De Ville,0,
33,41521-__3314-LAMJV,4330653,Leers Coeur De Ville,0,
65,41159-__6502-LAMJV,4276678,Armentieres Armentieres Gare,0,
66,39969-__6606-LAMJV,4150661,Forest Sur Marque Eglise,0,
66,39969-__6610-LAMJV,4150675,Forest Sur Marque Eglise,0,
66,39969-__6614-LAMJV,4150699,Forest Sur Marque Eglise,0,
80,40515-__8002-LAMJV,4180986,Armentieres College Jean Rostand,0,
82,41758-__8201-LAMJV,4355617,Tourcoing Pt De Neuville,0,
82,41758-__8203-LAMJV,4355653,Armentieres Armentieres Gare,1,
CITH,41839-CITH01-LAMJV,4363362,Halluin Hotel De Ville,0,
CITH,41839-CITH01-LAMJV,4363369,Halluin Hotel De Ville,0,
CITH,41839-CITH03-LAMJV,4363372,Halluin Hotel De Ville,0,
CITH,41839-CITH06-LAMJV,4363383,Halluin Hotel De Ville,0,
14,41021-__1401-LAMJV,4264183,Wattignies Cimetiere,1,
14,41021-__1401-LAMJV,4264187,Wattignies Cimetiere,1,
14,41021-__1403-LAMJV,4264199,Wattignies Cimetiere,1,
14,41021-__1403-LAMJV,4264201,Wattignies Marais,1,
14,41021-__1403-LAMJV,4264209,Wattignies Cimetiere,1,
14,41021-__1404-LAMJV,4264224,Wattignies Cimetiere,1,
14,41021-__1407-LAMJV,4264263,Wattignies Marais,1,
14,41021-__1408-LAMJV,4264268,Wattignies Cimetiere,1,
14,41021-__1408-LAMJV,4264274,Wattignies Marais,1,
14,41021-__1409-LAMJV,4264282,Wattignies Marais,1,
14,41021-__1414-LAMJV,4264342,Wattignies Marais,1,
L2,41304-__L201-LAMJV,4301807,Loos Les Oliveaux,1,
L2,41304-__L201-LAMJV,4301811,Loos Les Oliveaux,1,
L2,41304-__L201-LAMJV,4301817,Loos Les Oliveaux,1,
L2,41304-__L202-LAMJV,4301838,Loos Les Oliveaux,1,
L2,41304-__L202-LAMJV,4301842,Loos Les Oliveaux,1,
L2,41304-__L203-LAMJV,4301869,Loos Les Oliveaux,1,
L2,41304-__L203-LAMJV,4301871,Loos Les Oliveaux,1,
L2,41304-__L203-LAMJV,4301877,Loos Les Oliveaux,1,
L2,41304-__L203-LAMJV,4301879,Loos Les Oliveaux,1,
L2,41304-__L250-LAMJV,4301884,Loos Les Oliveaux,1,
L2,41304-__L250-LAMJV,4301896,Loos Les Oliveaux,1,
L2,41304-__L253-LAMJV,4301971,Loos Les Oliveaux,1,
L2,41304-__L254-LAMJV,4301993,Loos Les Oliveaux,1,
L2,41304-__L254-LAMJV,4301999,Loos Les Oliveaux,1,
L5,41308-__L552-LAMJV,4302753,Marcq En Baroeul Montgolfier,1,
L5,41308-__L555-LAMJV,4302808,Marcq En Baroeul Montgolfier,1,
L5,41308-__L558-LAMJV,4302859,Marcq En Baroeul Montgolfier,1,
15,40970-__1501-LAMJV,4258174,Lesquin Verdun,0,
15,40970-__1502-LAMJV,4258180,Lesquin Verdun,0,
15,40970-__1502-LAMJV,4258186,Lesquin Verdun,0,
15,40970-__1504-LAMJV,4258226,Lesquin Verdun,0,
15,40970-__1505-LAMJV,4258258,Lesquin Verdun,0,
15,40970-__1506-LAMJV,4258271,Lesquin Verdun,0,
15,40970-__1506-LAMJV,4258279,Lesquin Verdun,0,
15,40970-__1507-LAMJV,4258295,Lesquin Verdun,0,
15,40970-__1507-LAMJV,4258301,Lesquin Verdun,0,
15,40970-__1508-LAMJV,4258306,Lesquin Verdun,0,
L6,41642-__L650-LAMJV,4345046,Villeneuve D Ascq Contrescarpe,0,
L6,41642-__L650-LAMJV,4345058,Villeneuve D Ascq Contrescarpe,0,
L6,41642-__L652-LAMJV,4345126,Villeneuve D Ascq Contrescarpe,0,
L6,41642-__L655-LAMJV,4345206,Villeneuve D Ascq Contrescarpe,0,
L6,41642-__L656-LAMJV,4345224,Villeneuve D Ascq Contrescarpe,0,
15,40970-__1509-LAMJV,4258318,Lesquin Verdun,0,
15,40970-__1509-LAMJV,4258326,Lesquin Verdun,0,
20R,39349-_20R45-LAMJV,4101679,Sailly Lez Lannoy Tabac,0,
65R,39387-_65R09-LAMJV,4102534,Armentieres Armentieres Gare,0,
69R,39390-_69R24-LAMJV,4102598,Sainghin En Melantois Cimetiere,1,
ME2,41426-_ME202-LAMJV,4322842,Tourcoing C.H. Dron,1,
ME2,41426-_ME202-LAMJV,4322854,Tourcoing C.H. Dron,1,
ME2,41426-_ME203-LAMJV,4322872,Tourcoing C.H. Dron,1,
ME2,41426-_ME205-LAMJV,4322880,Tourcoing C.H. Dron,1,
ME2,41426-_ME207-LAMJV,4322893,Tourcoing C.H. Dron,1,
ME2,41426-_ME208-LAMJV,4322894,Tourcoing C.H. Dron,1,
ME2,41426-_ME208-LAMJV,4322900,Tourcoing C.H. Dron,1,
ME2,41426-_ME208-LAMJV,4322910,Tourcoing C.H. Dron,1,
ME2,41426-_ME209-LAMJV,4322921,Tourcoing C.H. Dron,1,
ME2,41426-_ME209-LAMJV,4322927,Tourcoing C.H. Dron,1,
ME2,41426-_ME211-LAMJV,4322959,Tourcoing C.H. Dron,1,
ME2,41426-_ME211-LAMJV,4322961,Tourcoing C.H. Dron,1,
ME2,41426-_ME211-LAMJV,4322965,Tourcoing C.H. Dron,1,
ME2,41426-_ME214-LAMJV,4323000,Tourcoing C.H. Dron,1,
ME2,41426-_ME216-LAMJV,4323016,Tourcoing C.H. Dron,1,
ME2,41426-_ME217-LAMJV,4323037,Tourcoing C.H. Dron,1,
ME2,41426-_ME220-LAMJV,4323055,Tourcoing C.H. Dron,1,
ME2,41426-_ME222-LAMJV,4323073,Tourcoing C.H. Dron,1,
ME2,41426-_ME222-LAMJV,4323089,Tourcoing C.H. Dron,1,
ME2,41426-_ME223-LAMJV,4323093,Tourcoing C.H. Dron,1,
ME2,41426-_ME223-LAMJV,4323095,Tourcoing C.H. Dron,1,
ME2,41426-_ME225-LAMJV,4323109,Tourcoing C.H. Dron,1,
ME2,41426-_ME225-LAMJV,4323113,Tourcoing C.H. Dron,1,
ME2,41426-_ME226-LAMJV,4323134,Tourcoing C.H. Dron,1,
ME2,41426-_ME226-LAMJV,4323138,Tourcoing C.H. Dron,1,
ME2,41426-_ME230-LAMJV,4323161,Tourcoing C.H. Dron,1,
ME2,41426-_ME231-LAMJV,4323167,Tourcoing C.H. Dron,1,
ME2,41426-_ME231-LAMJV,4323171,Tourcoing C.H. Dron,1,
ME2,41426-_ME233-LAMJV,4323186,Tourcoing C.H. Dron,1,
ME2,41426-_ME233-LAMJV,4323190,Tourcoing C.H. Dron,1,
ME2,41426-_ME237-LAMJV,4323235,Tourcoing C.H. Dron,1,
ME2,41426-_ME242-LAMJV,4323263,Tourcoing C.H. Dron,1,
ME2,41426-_ME242-LAMJV,4323265,Tourcoing C.H. Dron,1,
ME2,41426-_ME244-LAMJV,4323290,Tourcoing C.H. Dron,1,
ME2,41426-_ME245-LAMJV,4323297,Tourcoing C.H. Dron,1,
ME2,41426-_ME245-LAMJV,4323301,Tourcoing C.H. Dron,1,
ME2,41426-_ME247-LAMJV,4323311,Tourcoing C.H. Dron,1,
ME2,41426-_ME248-LAMJV,4323328,Tourcoing C.H. Dron,1,
ME2,41426-_ME249-LAMJV,4323332,Tourcoing C.H. Dron,1,
ME2,41426-_ME252-LAMJV,4323364,Tourcoing C.H. Dron,1,
ME2,41426-_ME252-LAMJV,4323366,Tourcoing C.H. Dron,1,
ME2,41426-_ME252-LAMJV,4323372,Tourcoing C.H. Dron,1,
ME2,41426-_ME255-LAMJV,4323382,Tourcoing C.H. Dron,1,
ME2,41426-_ME255-LAMJV,4323388,Tourcoing C.H. Dron,1,
ME2,41426-_ME256-LAMJV,4323393,Tourcoing C.H. Dron,1,
ME2,41426-_ME256-LAMJV,4323397,Tourcoing C.H. Dron,1,
ME2,41426-_ME262-LAMJV,4323424,Tourcoing C.H. Dron,1,
ME2,41426-_ME268-LAMJV,4323451,Tourcoing C.H. Dron,1,
ME2,41426-_ME269-LAMJV,4323454,Tourcoing C.H. Dron,1,
ME2,41426-_ME271-LAMJV,4323467,Tourcoing C.H. Dron,1,
ME2,41426-_ME273-LAMJV,4323471,Tourcoing C.H. Dron,1,
ME2,41426-_ME276-LAMJV,4323481,Tourcoing C.H. Dron,1,
ME2,41426-_ME278-LAMJV,4323490,Tourcoing C.H. Dron,1,
ME2,41426-_ME281-LAMJV,4323506,Tourcoing C.H. Dron,1,
ME2,41426-_ME282-LAMJV,4323510,Tourcoing C.H. Dron,1,
ME2,41426-_ME285-LAMJV,4323522,Tourcoing C.H. Dron,1,
21R,41243-_21R34-LAMJV,4290993,Carnin Mairie,0,
33,41324-__3301-D,4304895,Leers Coeur De Ville,0,
CITH,41838-CITH02-D,4363361,Halluin Hotel De Ville,0,
14,40628-__1402-D,4221124,Wattignies Marais,1,
14,40628-__1403-D,4221137,Wattignies Cimetiere,1,
14,40628-__1403-D,4221139,Wattignies Marais,1,
14,40628-__1404-D,4221150,Wattignies Marais,1,
14,40628-__1405-D,4221164,Wattignies Cimetiere,1,
L2,39669-__L250-D,4131937,Loos Les Oliveaux,1,
L2,39669-__L250-D,4131945,Loos Les Oliveaux,1,
L2,39669-__L250-D,4131947,Loos Les Oliveaux,1,
L2,39669-__L250-D,4131953,Loos Les Oliveaux,1,
L2,39669-__L250-D,4131957,Loos Les Oliveaux,1,
15,40968-__1502-D,4257992,Lesquin Verdun,0,
16,41428-__1602-D,4323735,Marcq En Baroeul Clem. Hippodrome,0,
16,41428-__1602-D,4323739,Marcq En Baroeul Clem. Hippodrome,0,
L6,39742-__L650-D,4140522,Villeneuve D Ascq Contrescarpe,0,
L6,39742-__L651-D,4140540,Villeneuve D Ascq Contrescarpe,0,
25R,39363-_25R23-D,4102184,Illies Centre,1,
27R,39369-_27R01-D,4102324,Armentieres Armentieres Gare,1,
27R,39369-_27R03-D,4102326,Armentieres Armentieres Gare,1,
28R,39372-_28R02-D,4102358,Illies Centre,0,
65R,39386-_65R11-D,4102526,Armentieres Armentieres Gare,0,
69R,39389-_69R18-D,4102564,Sainghin En Melantois Cimetiere,1,
82R,39404-_82R18-D,4102802,Armentieres Armentieres Gare,1,
21R,41242-_21R36-D,4290939,Carnin Mairie,0,
ME2,41374-_ME203-D,4313492,Tourcoing C.H. Dron,1,
ME2,41374-_ME205-D,4313525,Tourcoing C.H. Dron,1,
ME2,41374-_ME207-D,4313564,Tourcoing C.H. Dron,1,
ME2,41374-_ME208-D,4313583,Tourcoing C.H. Dron,1,
ME2,41374-_ME208-D,4313587,Tourcoing C.H. Dron,1,
ME2,41374-_ME211-D,4313633,Tourcoing C.H. Dron,1,
ME2,41374-_ME211-D,4313635,Tourcoing C.H. Dron,1,
ME2,41374-_ME212-D,4313657,Tourcoing C.H. Dron,1,
ME2,41374-_ME216-D,4313727,Tourcoing C.H. Dron,1,
ME2,41374-_ME217-D,4313728,Tourcoing C.H. Dron,1,
ME2,41374-_ME219-D,4313757,Tourcoing C.H. Dron,1,
ME2,41374-_ME219-D,4313767,Tourcoing C.H. Dron,1,
ME2,41374-_ME222-D,4313813,Tourcoing C.H. Dron,1,
ME2,41374-_ME223-D,4313829,Tourcoing C.H. Dron,1,
ME2,41374-_ME223-D,4313831,Tourcoing C.H. Dron,1,
ME2,41374-_ME224-D,4313838,Tourcoing C.H. Dron,1,
ME2,41374-_ME225-D,4313845,Tourcoing C.H. Dron,1,
ME2,41374-_ME226-D,4313871,Tourcoing C.H. Dron,1,
33,41520-__3302-LAMJV,4330419,Leers Coeur De Ville,0,
33,41520-__3303-LAMJV,4330423,Leers Coeur De Ville,0,
33,41520-__3305-LAMJV,4330446,Leers Coeur De Ville,0,
33,41520-__3307-LAMJV,4330464,Leers Coeur De Ville,0,
33,41520-__3311-LAMJV,4330493,Leers Coeur De Ville,0,
33,41520-__3311-LAMJV,4330495,Leers Coeur De Ville,0,
33,41520-__3311-LAMJV,4330497,Leers Coeur De Ville,0,
33,41520-__3312-LAMJV,4330505,Leers Coeur De Ville,0,
33,41520-__3313-LAMJV,4330513,Leers Coeur De Ville,0,
33,41520-__3315-LAMJV,4330524,Leers Coeur De Ville,0,
60E,39770-_60E03-LAMJV,4144131,Leers Coeur De Ville,1,
66,39967-__6608-LAMJV,4150436,Forest Sur Marque Eglise,0,
CITH,39851-CITH01-LAMJV,4146404,Halluin Hotel De Ville,0,
CITH,39851-CITH01-LAMJV,4146410,Halluin Hotel De Ville,0,
CITH,39851-CITH03-LAMJV,4146415,Halluin Hotel De Ville,0,
CITH,39851-CITH04-LAMJV,4146418,Halluin Hotel De Ville,0,
CITH,39851-CITH06-LAMJV,4146425,Halluin Hotel De Ville,0,
L5,41306-__L559-LAMJV,4302221,Marcq En Baroeul Montgolfier,1,
Z4,39876-__Z403-LAMJV,4148012,Bondues Bondues Ravennes,0,
14,41549-__1407-LAMJV,4334146,Wattignies Marais,1,
14,41549-__1407-LAMJV,4334148,Wattignies Marais,1,
14,41549-__1409-LAMJV,4334168,Wattignies Cimetiere,1,
14,41549-__1410-LAMJV,4334175,Wattignies Cimetiere,1,
14,41549-__1412-LAMJV,4334185,Wattignies Cimetiere,1,
14,41549-__1413-LAMJV,4334212,Wattignies Cimetiere,1,
L2,41303-__L250-LAMJV,4301620,Loos Les Oliveaux,1,
L2,41303-__L250-LAMJV,4301624,Loos Les Oliveaux,1,
L2,41303-__L250-LAMJV,4301628,Loos Les Oliveaux,1,
L2,41303-__L251-LAMJV,4301641,Loos Les Oliveaux,1,
L2,41303-__L251-LAMJV,4301643,Loos Les Oliveaux,1,
L2,41303-__L252-LAMJV,4301671,Loos Les Oliveaux,1,
L5,41306-__L556-LAMJV,4302183,Marcq En Baroeul Montgolfier,1,
L6,41440-__L650-LAMJV,4325101,Villeneuve D Ascq Contrescarpe,0,
L6,41440-__L650-LAMJV,4325105,Villeneuve D Ascq Contrescarpe,0,
L6,41440-__L650-LAMJV,4325111,Villeneuve D Ascq Contrescarpe,0,
L6,41440-__L651-LAMJV,4325130,Villeneuve D Ascq Contrescarpe,0,
L6,41440-__L651-LAMJV,4325150,Villeneuve D Ascq Contrescarpe,0,
L6,41440-__L652-LAMJV,4325171,Villeneuve D Ascq Contrescarpe,0,
L6,41440-__L652-LAMJV,4325173,Villeneuve D Ascq Contrescarpe,0,
L6,41440-__L652-LAMJV,4325177,Villeneuve D Ascq Contrescarpe,0,
L6,41440-__L653-LAMJV,4325207,Villeneuve D Ascq Contrescarpe,0,
L6,41440-__L653-LAMJV,4325223,Villeneuve D Ascq Contrescarpe,0,
L6,41440-__L654-LAMJV,4325228,Villeneuve D Ascq Contrescarpe,0,
L6,41440-__L656-LAMJV,4325285,Villeneuve D Ascq Contrescarpe,0,
L6,41440-__L656-LAMJV,4325289,Villeneuve D Ascq Contrescarpe,0,
15,41427-__1502-LAMJV,4323541,Lesquin Verdun,0,
15,41427-__1502-LAMJV,4323553,Lesquin Verdun,0,
15,41427-__1505-LAMJV,4323596,Lesquin Verdun,0,
15,41427-__1506-LAMJV,4323600,Lesquin Verdun,0,
15,41427-__1506-LAMJV,4323626,Lesquin Verdun,0,
15,41427-__1511-LAMJV,4323658,Lesquin Verdun,0,
15,41427-__1544-LAMJV,4323664,Lesquin Verdun,0,
15,41427-__1545-LAMJV,4323682,Lesquin Verdun,0,
15,41427-__1545-LAMJV,4323686,Lesquin Verdun,0,
16,41430-__1611-LAMJV,4324041,Marcq En Baroeul Clem. Hippodrome,0,
82,41757-__8205-LAMJV,4355548,Tourcoing Pt De Neuville,0,
82,41757-__8225-LAMJV,4355574,Armentieres Armentieres Gare,1,
82,41757-__8233-LAMJV,4355590,Tourcoing Pt De Neuville,0,
82,41757-__8235-LAMJV,4355596,Armentieres Armentieres Gare,1,
82,41757-__8238-LAMJV,4355599,Tourcoing Pt De Neuville,0,
82,41757-__8240-LAMJV,4355605,Tourcoing Pt De Neuville,0,
939,39827-_93901-LAMJV,4145903,Armentieres College Jean Rostand,0,
945,41540-_94542-LAMJV,4333081,Wattrelos College Saint Joseph,1,
14,41549-__1415-LAMJV,4334229,Wattignies Cimetiere,1,
14,41549-__1416-LAMJV,4334237,Wattignies Cimetiere,1,
L2,41303-__L256-LAMJV,4301752,Loos Les Oliveaux,1,
L2,41303-__L256-LAMJV,4301762,Loos Les Oliveaux,1,
L2,41303-__L257-LAMJV,4301782,Loos Les Oliveaux,1,
L5,41306-__L566-LAMJV,4302318,Marcq En Baroeul Montgolfier,1,
L5,41306-__L567-LAMJV,4302334,Marcq En Baroeul Montgolfier,1,
L5,41306-__L578-LAMJV,4302441,Marcq En Baroeul Montgolfier,1,
945,41540-_94559-A,4333090,Leers Coeur De Ville,0,
82,41757-__8218-M,4355567,Armentieres Armentieres Gare,1,
902,39905-_90201-M,4149099,Bondues Les Saules,1,
L99,41865-_L9926-V,4366002,Armentieres Armentieres Gare,1,
14,39649-__1402-D,4128423,Wattignies Marais,1,
14,39649-__1403-D,4128436,Wattignies Cimetiere,1,
14,39649-__1404-D,4128453,Wattignies Marais,1,
L5,39674-__L553-D,4132950,Marcq En Baroeul Montgolfier,1,
15,39707-__1501-D,4137150,Lesquin Verdun,0,
15,39707-__1501-D,4137154,Lesquin Verdun,0,
15,39707-__1502-D,4137175,Lesquin Verdun,0,
15,39707-__1502-D,4137185,Lesquin Verdun,0,
15,39707-__1502-D,4137189,Lesquin Verdun,0,
15,39707-__1502-D,4137191,Lesquin Verdun,0,
16,39710-__1602-D,4137537,Marcq En Baroeul Clem. Hippodrome,0,
ME2,41425-_ME217-D,4322582,Tourcoing C.H. Dron,1,
ME2,41425-_ME223-D,4322647,Tourcoing C.H. Dron,1,
ME2,41425-_ME225-D,4322672,Tourcoing C.H. Dron,1,
ME2,41425-_ME225-D,4322674,Tourcoing C.H. Dron,1,
ME2,41425-_ME226-D,4322682,Tourcoing C.H. Dron,1,
ME2,41425-_ME226-D,4322684,Tourcoing C.H. Dron,1,
ME2,41425-_ME226-D,4322688,Tourcoing C.H. Dron,1,
ME2,41425-_ME227-D,4322705,Tourcoing C.H. Dron,1,
ME2,41425-_ME229-D,4322720,Tourcoing C.H. Dron,1,
ME2,41425-_ME230-D,4322738,Tourcoing C.H. Dron,1,
ME2,41425-_ME230-D,4322740,Tourcoing C.H. Dron,1,
ME2,41425-_ME231-D,4322748,Tourcoing C.H. Dron,1,
ME2,41425-_ME234-D,4322781,Tourcoing C.H. Dron,1,
ME2,41425-_ME234-D,4322787,Tourcoing C.H. Dron,1,
ME2,41425-_ME235-D,4322795,Tourcoing C.H. Dron,1,
ME2,41425-_ME236-D,4322803,Tourcoing C.H. Dron,1,
ME2,41425-_ME236-D,4322809,Tourcoing C.H. Dron,1,
ME2,41425-_ME237-D,4322823,Tourcoing C.H. Dron,1,
ME2,41425-_ME238-D,4322827,Tourcoing C.H. Dron,1,
ME2,41425-_ME238-D,4322833,Tourcoing C.H. Dron,1,
ME2,41425-_ME201-D,4322341,Tourcoing C.H. Dron,1,
ME2,41425-_ME203-D,4322367,Tourcoing C.H. Dron,1,
ME2,41425-_ME203-D,4322369,Tourcoing C.H. Dron,1,
ME2,41425-_ME203-D,4322377,Tourcoing C.H. Dron,1,
ME2,41425-_ME204-D,4322381,Tourcoing C.H. Dron,1,
ME2,41425-_ME204-D,4322391,Tourcoing C.H. Dron,1,
ME2,41425-_ME205-D,4322399,Tourcoing C.H. Dron,1,
ME2,41425-_ME205-D,4322403,Tourcoing C.H. Dron,1,
ME2,41425-_ME205-D,4322407,Tourcoing C.H. Dron,1,
ME2,41425-_ME209-D,4322463,Tourcoing C.H. Dron,1,
ME2,41425-_ME209-D,4322467,Tourcoing C.H. Dron,1,
ME2,41425-_ME210-D,4322477,Tourcoing C.H. Dron,1,
ME2,41425-_ME210-D,4322481,Tourcoing C.H. Dron,1,
ME2,41425-_ME212-D,4322511,Tourcoing C.H. Dron,1,
ME2,41425-_ME215-D,4322557,Tourcoing C.H. Dron,1,
ME2,41423-_ME295-LAMJV,4321557,Tourcoing C.H. Dron,1,
ME2,41423-_ME201-LAMJV,4320700,Tourcoing C.H. Dron,1,
ME2,41423-_ME202-LAMJV,4320709,Tourcoing C.H. Dron,1,
ME2,41423-_ME202-LAMJV,4320723,Tourcoing C.H. Dron,1,
ME2,41423-_ME205-LAMJV,4320740,Tourcoing C.H. Dron,1,
ME2,41423-_ME206-LAMJV,4320757,Tourcoing C.H. Dron,1,
ME2,41423-_ME206-LAMJV,4320759,Tourcoing C.H. Dron,1,
ME2,41423-_ME208-LAMJV,4320789,Tourcoing C.H. Dron,1,
ME2,41423-_ME210-LAMJV,4320816,Tourcoing C.H. Dron,1,
ME2,41423-_ME210-LAMJV,4320818,Tourcoing C.H. Dron,1,
ME2,41423-_ME215-LAMJV,4320886,Tourcoing C.H. Dron,1,
ME2,41423-_ME215-LAMJV,4320890,Tourcoing C.H. Dron,1,
ME2,41423-_ME216-LAMJV,4320897,Tourcoing C.H. Dron,1,
ME2,41423-_ME221-LAMJV,4320956,Tourcoing C.H. Dron,1,
ME2,41423-_ME222-LAMJV,4320975,Tourcoing C.H. Dron,1,
ME2,41423-_ME223-LAMJV,4320992,Tourcoing C.H. Dron,1,
ME2,41423-_ME226-LAMJV,4321003,Tourcoing C.H. Dron,1,
ME2,41423-_ME226-LAMJV,4321009,Tourcoing C.H. Dron,1,
ME2,41423-_ME227-LAMJV,4321020,Tourcoing C.H. Dron,1,
ME2,41423-_ME227-LAMJV,4321022,Tourcoing C.H. Dron,1,
ME2,41423-_ME230-LAMJV,4321044,Tourcoing C.H. Dron,1,
ME2,41423-_ME232-LAMJV,4321085,Tourcoing C.H. Dron,1,
ME2,41423-_ME236-LAMJV,4321115,Tourcoing C.H. Dron,1,
ME2,41423-_ME238-LAMJV,4321138,Tourcoing C.H. Dron,1,
ME2,41423-_ME238-LAMJV,4321146,Tourcoing C.H. Dron,1,
ME2,41423-_ME242-LAMJV,4321193,Tourcoing C.H. Dron,1,
ME2,41423-_ME275-LAMJV,4321400,Tourcoing C.H. Dron,1,
ME2,41423-_ME278-LAMJV,4321426,Tourcoing C.H. Dron,1,
ME2,41423-_ME279-LAMJV,4321435,Tourcoing C.H. Dron,1,
ME2,41423-_ME285-LAMJV,4321483,Tourcoing C.H. Dron,1,
ME2,41423-_ME288-LAMJV,4321509,Tourcoing C.H. Dron,1,
ME2,41423-_ME289-LAMJV,4321515,Tourcoing C.H. Dron,1,
ME2,41423-_ME290-LAMJV,4321521,Tourcoing C.H. Dron,1,
ME2,41423-_ME291-LAMJV,4321533,Tourcoing C.H. Dron,1,
33,41323-__3302-S,4304778,Leers Coeur De Ville,0,
33,41323-__3302-S,4304780,Leers Coeur De Ville,0,
33,41323-__3304-S,4304801,Leers Coeur De Ville,0,
33,41323-__3306-S,4304829,Leers Coeur De Ville,0,
33,41323-__3307-S,4304837,Leers Coeur De Ville,0,
33,41323-__3307-S,4304839,Leers Coeur De Ville,0,
33,41323-__3313-S,4304886,Leers Coeur De Ville,0,
66,39968-__6602-S,4150529,Forest Sur Marque Eglise,0,
66,39968-__6604-S,4150544,Forest Sur Marque Eglise,0,
81,39812-__8108-S,4145308,Armentieres Armentieres Gare,1,
82,41756-__8201-S,4355483,Tourcoing Pt De Neuville,0,
82,41756-__8201-S,4355487,Tourcoing Pt De Neuville,0,
82,41756-__8202-S,4355492,Armentieres Armentieres Gare,1,
82,41756-__8203-S,4355501,Tourcoing Pt De Neuville,0,
82,41756-__8203-S,4355509,Tourcoing Pt De Neuville,0,
82,41756-__8206-S,4355520,Armentieres Armentieres Gare,1,
CITH,39852-CITH01-S,4146433,Halluin Hotel De Ville,0,
CITH,39852-CITH01-S,4146442,Halluin Hotel De Ville,0,
CITH,39852-CITH03-S,4146447,Halluin Hotel De Ville,0,
CITH,39852-CITH03-S,4146450,Halluin Hotel De Ville,0,
CITH,39852-CITH04-S,4146454,Halluin Hotel De Ville,0,
CITH,39852-CITH04-S,4146455,Halluin Hotel De Ville,0,
14,40630-__1401-S,4221369,Wattignies Marais,1,
14,40630-__1402-S,4221390,Wattignies Marais,1,
14,40630-__1404-S,4221415,Wattignies Cimetiere,1,
14,40630-__1404-S,4221417,Wattignies Marais,1,
14,40630-__1407-S,4221464,Wattignies Cimetiere,1,
14,40630-__1408-S,4221474,Wattignies Marais,1,
14,40630-__1412-S,4221516,Wattignies Cimetiere,1,
L2,39671-__L201-S,4132183,Loos Les Oliveaux,1,
L2,39671-__L202-S,4132219,Loos Les Oliveaux,1,
L2,39671-__L250-S,4132243,Loos Les Oliveaux,1,
L2,39671-__L250-S,4132257,Loos Les Oliveaux,1,
L2,39671-__L251-S,4132278,Loos Les Oliveaux,1,
L2,39671-__L251-S,4132300,Loos Les Oliveaux,1,
L2,39671-__L252-S,4132312,Loos Les Oliveaux,1,
L5,41307-__L555-S,4302563,Marcq En Baroeul Montgolfier,1,
L5,41307-__L556-S,4302585,Marcq En Baroeul Montgolfier,1,
L5,41307-__L560-S,4302650,Marcq En Baroeul Montgolfier,1,
L5,41307-__L562-S,4302668,Marcq En Baroeul Montgolfier,1,
L5,41307-__L564-S,4302685,Marcq En Baroeul Montgolfier,1,
L5,41307-__L564-S,4302688,Marcq En Baroeul Montgolfier,1,
15,40967-__1501-S,4257807,Lesquin Verdun,0,
15,40967-__1501-S,4257823,Lesquin Verdun,0,
15,40967-__1502-S,4257844,Lesquin Verdun,0,
15,40967-__1502-S,4257852,Lesquin Verdun,0,
15,40967-__1502-S,4257856,Lesquin Verdun,0,
15,40967-__1503-S,4257881,Lesquin Verdun,0,
15,40967-__1504-S,4257903,Lesquin Verdun,0,
16,41429-__1602-S,4323817,Marcq En Baroeul Clem. Hippodrome,0,
L6,39741-__L650-S,4140319,Villeneuve D Ascq Contrescarpe,0,
L6,39741-__L650-S,4140351,Villeneuve D Ascq Contrescarpe,0,
L6,39741-__L650-S,4140354,Villeneuve D Ascq Contrescarpe,0,
L6,39741-__L651-S,4140367,Villeneuve D Ascq Contrescarpe,0,
L6,39741-__L651-S,4140381,Villeneuve D Ascq Contrescarpe,0,
L6,39741-__L652-S,4140413,Villeneuve D Ascq Contrescarpe,0,
L6,39741-__L653-S,4140429,Villeneuve D Ascq Contrescarpe,0,
L6,39741-__L653-S,4140433,Villeneuve D Ascq Contrescarpe,0,
L6,39741-__L654-S,4140461,Villeneuve D Ascq Contrescarpe,0,
L6,39741-__L654-S,4140467,Villeneuve D Ascq Contrescarpe,0,
L6,39741-__L655-S,4140479,Villeneuve D Ascq Contrescarpe,0,
L6,39741-__L655-S,4140489,Villeneuve D Ascq Contrescarpe,0,
62R,39382-_62R02-S,4102484,Illies Centre,1,
62R,39382-_62R05-S,4102487,Illies Centre,1,
62R,39382-_62R07-S,4102489,Illies Centre,1,
65R,39388-_65R09-S,4102543,Armentieres Armentieres Gare,0,
65R,39388-_65R11-S,4102544,Armentieres Armentieres Gare,0,
69R,39391-_69R04-S,4102606,Sainghin En Melantois Cimetiere,1,
69R,39391-_69R18-S,4102620,Sainghin En Melantois Cimetiere,1,
21R,41244-_21R33-S,4291048,Carnin Mairie,0,
ME2,41373-_ME202-S,4312800,Tourcoing C.H. Dron,1,
ME2,41373-_ME202-S,4312804,Tourcoing C.H. Dron,1,
ME2,41373-_ME203-S,4312816,Tourcoing C.H. Dron,1,
ME2,41373-_ME203-S,4312818,Tourcoing C.H. Dron,1,
ME2,41373-_ME204-S,4312841,Tourcoing C.H. Dron,1,
